,X,Y
0,421476.6156150445,6189869.627599076
1,421498.2983106012,6189911.870842138
2,421424.1736661062,6189643.816680191
3,421454.71845762455,6189749.908778525
4,421422.7771431838,6189590.9644245505
5,421418.8300329853,6189521.794195483
6,421433.7395089341,6189705.092587439
7,421492.3190449231,6189892.943219416
8,421485.748723941,6189851.762070203
9,421477.9648816289,6189798.914189063
10,421545.43830800673,6190011.206337724
11,421562.3407746741,6190028.155180898
12,421506.9611424691,6189940.657457447
13,421524.59645723033,6189973.84578512
14,421232.573501216,6189691.3774936255
15,421255.5960540362,6189714.114015105
16,421187.28853486397,6189629.192774072
17,421340.55869730626,6189771.348942536
18,421315.1699029926,6189752.773831462
19,421284.232910322,6189732.18451507
20,421017.3183245844,6189781.01211632
21,421066.3557121862,6189890.994999486
22,421436.78985141247,6189676.427747163
23,421504.28957676206,6189613.310260184
24,421062.92790376086,6189850.647726275
25,421452.68210983224,6189931.287953562
26,421127.14365365345,6189576.518541156
27,421029.3241221496,6189683.721014469
28,420940.88231211674,6189810.347372329
29,420963.5395845272,6189778.652796832
30,420936.3315014996,6189825.236152576
31,421174.595372678,6189533.909854403
32,420913.59953165066,6189832.218854302
33,421031.06227318314,6189672.5571988085
34,421089.9099703647,6189609.256779435
